cap_scale,price_sigma,seed,w_app,w_op,w_sys,napp,nop,nsys,n_chains
1.0,0.1,1,0.0,0.2,0.8,0.4129942125866669,0.7984854132129181,0.7452169428202369,8
1.0,0.1,1,0.0,0.4,0.6,0.4129942125866669,0.7984854132129181,0.7452169428202369,8
1.0,0.1,1,0.0,0.6,0.4,0.4129942125866669,0.7984854132129181,0.7452169428202369,8
1.0,0.1,1,0.0,0.8,0.2,0.4129942125866669,0.7984854132129181,0.7452169428202369,8
1.0,0.1,1,0.0,1.0,0.0,0.4129942125866669,0.7984854132129181,0.7452169428202369,8
1.0,0.1,1,0.2,0.0,0.8,0.6531131469753254,0.7172954881500442,0.8162572284522108,9
1.0,0.1,1,0.2,0.2,0.6,0.6804339721725924,0.8853557942107726,0.9083606732259425,9
1.0,0.1,1,0.2,0.4,0.4,0.6804339721725924,0.8853557942107726,0.9083606732259425,9
1.0,0.1,1,0.2,0.6,0.2,0.5479920804399195,0.817062835091558,0.775342125132513,9
1.0,0.1,1,0.2,0.8,0.0,0.5479920804399195,0.817062835091558,0.775342125132513,9
1.0,0.1,1,0.4,0.0,0.6,0.7358003181156502,1.0289426510603699,1.1569831731211966,9
1.0,0.1,1,0.4,0.2,0.4,0.7592227237046735,0.9481938606668794,0.9252061235102407,9
1.0,0.1,1,0.4,0.4,0.2,0.6998759122366778,0.8416732643989351,0.9256091343176175,9
1.0,0.1,1,0.4,0.6,0.0,0.6445606550979278,0.8402838470040327,0.8437073212067253,10
1.0,0.1,1,0.6,0.0,0.4,0.6841481744638054,0.8332732125071403,0.9578980094912969,8
1.0,0.1,1,0.6,0.2,0.2,0.7990166014030872,1.0926056519552707,1.056811198800308,10
1.0,0.1,1,0.6,0.4,0.0,0.635385217230097,0.865382374394066,0.7442096967157764,9
1.0,0.1,1,0.8,0.0,0.2,0.638673553845137,0.6031457335685588,0.764680722424763,9
1.0,0.1,1,0.8,0.2,0.0,0.7205404907208017,0.9618589327439665,0.9110767944306952,10
1.0,0.1,1,1.0,0.0,0.0,0.703542177763796,0.49184134605318236,0.5449732392303202,9
1.0,0.1,2,0.0,0.0,1.0,0.43938492631232196,0.6571190332816453,0.7554287598870164,9
1.0,0.1,2,0.0,0.2,0.8,0.4262167684965831,0.7060729257947636,0.8643225567041016,10
1.0,0.1,2,0.0,0.4,0.6,0.32381773096530747,0.8062708835569621,0.9446961217007689,9
1.0,0.1,2,0.0,0.6,0.4,0.32381773096530747,0.8062708835569621,0.9446961217007689,9
1.0,0.1,2,0.0,0.8,0.2,0.32381773096530747,0.8062708835569621,0.9446961217007689,9
1.0,0.1,2,0.0,1.0,0.0,0.3802365204826066,0.7241963238748313,0.7182891378366695,9
1.0,0.1,2,0.2,0.0,0.8,0.5061703096669409,0.8133108786256151,0.8613893867177901,10
1.0,0.1,2,0.2,0.2,0.6,0.542966122505487,0.6495927097479193,0.6920060961605834,9
1.0,0.1,2,0.2,0.4,0.4,0.6058256280805983,0.6279610309742644,0.7869455470413999,9
1.0,0.1,2,0.2,0.6,0.2,0.47220084714439975,0.7627091266822562,0.7715954953194121,9
1.0,0.1,2,0.2,0.8,0.0,0.5254159859307606,0.687483912316984,0.6841110131413292,10
1.0,0.1,2,0.4,0.0,0.6,0.5644813785793948,0.6196084284706765,0.7324879842139121,8
1.0,0.1,2,0.4,0.2,0.4,0.62555515407032,0.5442001948304127,0.7191684446798133,7
1.0,0.1,2,0.4,0.4,0.2,0.5132632693290514,0.8026792758242728,0.8697606720586375,10
1.0,0.1,2,0.4,0.6,0.0,0.7194998607987,0.8910890572367608,0.9027357548723401,9
1.0,0.1,2,0.6,0.0,0.4,0.6008910058216558,0.7172310084395183,0.8632288736443513,10
1.0,0.1,2,0.6,0.2,0.2,0.648390759323716,0.5924917657133428,0.7343889557091611,8
1.0,0.1,2,0.6,0.4,0.0,0.6282540097463557,0.6323431319129971,0.6857603628772159,8
1.0,0.1,2,0.8,0.0,0.2,0.5847857590344582,0.5254899019721431,0.6243712431365008,9
1.0,0.1,2,0.8,0.2,0.0,0.6838041121974044,0.6721854973648236,0.7504826630669718,9
1.0,0.1,2,1.0,0.0,0.0,0.6795136319440751,0.3771144887185818,0.4594458087338566,9
1.0,0.4,0,0.0,0.0,1.0,0.5436937580567354,0.8907247622691198,1.0,8
1.0,0.4,0,0.0,0.2,0.8,0.6184341031706767,0.9181355367044188,1.1619958623208093,6
1.0,0.4,0,0.0,0.4,0.6,0.6184341031706767,0.9181355367044188,1.1619958623208093,6
1.0,0.4,0,0.0,0.6,0.4,0.6828095917834077,1.0,1.2132531990728346,8
1.0,0.4,0,0.0,0.8,0.2,0.6828095917834077,1.0,1.2132531990728346,8
