cap_scale,seed,w_app,w_op,w_sys,napp,nsys
4.0,14,0.0,0.2,0.8,0.37409805328209067,0.5206126748496227
4.0,14,0.0,0.4,0.6,0.6240980532820907,0.4998628795658616
4.0,14,0.0,0.6,0.4,0.6240980532820907,0.4998628795658616
4.0,14,0.0,0.8,0.2,0.6841550402173239,0.4753020389718293
4.0,14,0.0,1.0,0.0,0.6831209860574898,0.45008385098244075
4.0,14,0.2,0.0,0.8,0.6944614112589024,0.5311607618944941
4.0,14,0.2,0.2,0.6,0.7882113053293981,0.5946556801160399
4.0,14,0.2,0.4,0.4,0.75,0.4316741380789875
4.0,14,0.2,0.6,0.2,0.8,0.39665875254068955
4.0,14,0.2,0.8,0.0,0.85,0.38893049386622847
4.0,14,0.4,0.0,0.6,0.6944614112589024,0.5311607618944941
4.0,14,0.4,0.2,0.4,0.8228555282822143,0.5030132929973936
4.0,14,0.4,0.4,0.2,0.8516488847745289,0.4268639396275276
4.0,14,0.4,0.6,0.0,0.85,0.38893049386622847
4.0,14,0.6,0.0,0.4,0.7854817545580708,0.3222504768307594
4.0,14,0.6,0.2,0.2,0.8516488847745289,0.4268639396275276
4.0,14,0.6,0.4,0.0,0.8883614597064196,0.17348258412856124
4.0,14,0.8,0.0,0.2,0.8762962194447693,0.24749278115620044
4.0,14,0.8,0.2,0.0,0.9,0.3880194513259129
4.0,14,1.0,0.0,0.0,0.8762962194447693,0.12794163829871916
4.0,15,0.0,0.0,1.0,0.8277072202642124,0.4956565495437092
4.0,15,0.0,0.2,0.8,0.85,0.5014190026283161
4.0,15,0.0,0.4,0.6,0.95,0.48601869834501704
4.0,15,0.0,0.6,0.4,0.7,0.49875473025563055
4.0,15,0.0,0.8,0.2,0.7,0.4900344756962123
4.0,15,0.0,1.0,0.0,0.940831622893121,0.45619098189197704
4.0,15,0.2,0.0,0.8,0.8840567952748591,0.47285583376162094
4.0,15,0.2,0.2,0.6,0.85,0.5138359656933239
4.0,15,0.2,0.4,0.4,0.7894789583588724,0.4418516848630795
4.0,15,0.2,0.6,0.2,0.9,0.4923689763070589
4.0,15,0.2,0.8,0.0,0.9,0.5181263689167906
4.0,15,0.4,0.0,0.6,0.9,0.4944126550820208
4.0,15,0.4,0.2,0.4,0.9,0.35485695091164116
4.0,15,0.4,0.4,0.2,0.9,0.4436608935020923
4.0,15,0.4,0.6,0.0,0.9,0.5181263689167906
4.0,15,0.6,0.0,0.4,0.9,0.4944126550820208
4.0,15,0.6,0.2,0.2,0.9222400475714544,0.4395073607232947
4.0,15,0.6,0.4,0.0,0.9,0.5181263689167906
4.0,15,0.8,0.0,0.2,0.9,0.36525456250368854
4.0,15,0.8,0.2,0.0,0.9,0.5181263689167906
4.0,15,1.0,0.0,0.0,0.95,0.27535660894861447
4.0,16,0.0,0.0,1.0,0.65,0.5141643283717673
4.0,16,0.0,0.2,0.8,0.8,0.5132492931070647
4.0,16,0.0,0.4,0.6,0.8,0.5132492931070647
4.0,16,0.0,0.6,0.4,0.7435520015764843,0.5141007820541397
4.0,16,0.0,0.8,0.2,0.5989526579022797,0.5335763304595819
4.0,16,0.0,1.0,0.0,0.649652225974127,0.510940307323804
4.0,16,0.2,0.0,0.8,0.75,0.4870841476632636
4.0,16,0.2,0.2,0.6,0.75,0.5019636984621545
4.0,16,0.2,0.4,0.4,0.9409454600339165,0.5156890761957752
4.0,16,0.2,0.6,0.2,1.0,0.4692818392331965
4.0,16,0.2,0.8,0.0,1.0,0.46617649225698427
4.0,16,0.4,0.0,0.6,0.9396472815695441,0.44569223653933965
4.0,16,0.4,0.2,0.4,0.9122878271462836,0.4021903511061522
4.0,16,0.4,0.4,0.2,0.95,0.35321828824248186
4.0,16,0.4,0.6,0.0,1.0,0.46617649225698427
4.0,16,0.6,0.0,0.4,0.8869385635550755,0.40451275326147246
4.0,16,0.6,0.2,0.2,0.95,0.4024782480866033
4.0,16,0.6,0.4,0.0,1.0,0.3883672215828053
4.0,16,0.8,0.0,0.2,1.0,0.5004362686006403
4.0,16,0.8,0.2,0.0,1.0,0.3883672215828053
4.0,16,1.0,0.0,0.0,0.9540133296826294,0.3291748514889182
4.0,17,0.0,0.0,1.0,0.7918680761329264,0.47276553347974853
4.0,17,0.0,0.2,0.8,0.6,0.508470263940195
4.0,17,0.0,0.4,0.6,0.6,0.508470263940195
4.0,17,0.0,0.6,0.4,0.6,0.508470263940195
4.0,17,0.0,0.8,0.2,0.6,0.508470263940195
4.0,17,0.0,1.0,0.0,0.490293205520196,0.4319648282270528
4.0,17,0.2,0.0,0.8,0.7796527427172443,0.48930706686424574
4.0,17,0.2,0.2,0.6,0.8,0.5153886096055962
4.0,17,0.2,0.4,0.4,0.75,0.4327161871991236
4.0,17,0.2,0.6,0.2,0.8,0.4677872809877783
4.0,17,0.2,0.8,0.0,0.7989900311479583,0.4901023910293211
4.0,17,0.4,0.0,0.6,0.8,0.4698559694636138
4.0,17,0.4,0.2,0.4,0.8,0.4677872809877783
4.0,17,0.4,0.4,0.2,0.8,0.4677872809877783
4.0,17,0.4,0.6,0.0,0.7989900311479583,0.4901023910293211
4.0,17,0.6,0.0,0.4,0.7418543424080521,0.4315307393635676
4.0,17,0.6,0.2,0.2,0.8,0.4677872809877783
4.0,17,0.6,0.4,0.0,0.7989900311479583,0.4901023910293211
4.0,17,0.8,0.0,0.2,0.7418543424080521,0.4315307393635676
4.0,17,0.8,0.2,0.0,0.8,0.508701282206205
4.0,17,1.0,0.0,0.0,0.8,0.28527255507031385
4.0,18,0.0,0.0,1.0,0.701035521116711,0.47194855112653816
4.0,18,0.0,0.2,0.8,0.48368832008925483,0.4308158975289399
4.0,18,0.0,0.4,0.6,0.48368832008925483,0.4308158975289399
4.0,18,0.0,0.6,0.4,0.48368832008925483,0.4308158975289399
4.0,18,0.0,0.8,0.2,0.48368832008925483,0.4308158975289399
4.0,18,0.0,1.0,0.0,0.5518319995625628,0.39675514855851624
4.0,18,0.2,0.0,0.8,0.6871784954231075,0.44010634185153624
4.0,18,0.2,0.2,0.6,0.6871784954231075,0.44010634185153624
4.0,18,0.2,0.4,0.4,0.6871784954231075,0.44010634185153624
4.0,18,0.2,0.6,0.2,0.569725069315093,0.3752582195447266
4.0,18,0.2,0.8,0.0,0.7732730163701652,0.4469093992330692
4.0,18,0.4,0.0,0.6,0.6850161596648969,0.48585317886478696
4.0,18,0.4,0.2,0.4,0.7060967834539558,0.5198545306437199
4.0,18,0.4,0.4,0.2,0.6734948593863366,0.27596223244092316
4.0,18,0.4,0.6,0.0,0.7732730163701652,0.4469093992330692
4.0,18,0.6,0.0,0.4,0.716818059413718,0.41847460305129625
4.0,18,0.6,0.2,0.2,0.7525753257458307,0.13797441464893845
4.0,18,0.6,0.4,0.0,0.8,0.19127971935301122
4.0,18,0.8,0.0,0.2,0.6628944144339717,0.4083857624866597
4.0,18,0.8,0.2,0.0,0.8,0.19127971935301122
4.0,18,1.0,0.0,0.0,0.7903444505462696,0.1743716675918338
4.0,19,0.0,0.0,1.0,0.7248600930351496,0.45562819241292013
4.0,19,0.0,0.2,0.8,0.7,0.43782297178843055
4.0,19,0.0,0.4,0.6,0.7,0.43782297178843055
4.0,19,0.0,0.6,0.4,0.7,0.43782297178843055
4.0,19,0.0,0.8,0.2,0.7,0.43782297178843055
4.0,19,0.0,1.0,0.0,0.4,0.4185702228491246
4.0,19,0.2,0.0,0.8,0.75,0.4556108031178152
4.0,19,0.2,0.2,0.6,0.7,0.43782297178843055
4.0,19,0.2,0.4,0.4,0.7414056655921095,0.42322806247340533
4.0,19,0.2,0.6,0.2,0.7414056655921095,0.42322806247340533
4.0,19,0.2,0.8,0.0,0.8,0.3950330554694487
4.0,19,0.4,0.0,0.6,0.9,0.3965634833614447
4.0,19,0.4,0.2,0.4,0.7414056655921095,0.42322806247340533
4.0,19,0.4,0.4,0.2,0.9,0.36646106966599956
4.0,19,0.4,0.6,0.0,0.8,0.3950330554694487
4.0,19,0.6,0.0,0.4,0.9,0.3965634833614447
4.0,19,0.6,0.2,0.2,0.9,0.36646106966599956
4.0,19,0.6,0.4,0.0,0.8,0.3950330554694487
4.0,19,0.8,0.0,0.2,0.8,0.408928049286487
4.0,19,0.8,0.2,0.0,0.8,0.3950330554694487
4.0,19,1.0,0.0,0.0,0.9,0.3105938279652142
4.0,20,0.0,0.0,1.0,0.7,0.37695948211035335
4.0,20,0.0,0.2,0.8,0.75,0.39980078957973886
4.0,20,0.0,0.4,0.6,0.75,0.39980078957973886
4.0,20,0.0,0.6,0.4,0.75,0.39980078957973886
4.0,20,0.0,0.8,0.2,0.6914392061686907,0.3953319374824742
4.0,20,0.0,1.0,0.0,0.7,0.3651869335696884
4.0,20,0.2,0.0,0.8,0.6687172471255386,0.3221540455960298
4.0,20,0.2,0.2,0.6,0.7434357171640162,0.40927766116500575
4.0,20,0.2,0.4,0.4,0.7,0.3819689484052817
4.0,20,0.2,0.6,0.2,0.8,0.35953680119213144
4.0,20,0.2,0.8,0.0,0.7858967696899077,0.3392566032380002
4.0,20,0.4,0.0,0.6,0.7783635107317621,0.3283369809318325
4.0,20,0.4,0.2,0.4,0.75,0.37337224179246487
4.0,20,0.4,0.4,0.2,0.75,0.3866405985643414
4.0,20,0.4,0.6,0.0,0.7858967696899077,0.3392566032380002
4.0,20,0.6,0.0,0.4,0.75,0.3282057080437897
4.0,20,0.6,0.2,0.2,0.75,0.3400112919581034
4.0,20,0.6,0.4,0.0,0.85,0.22545696255061795
4.0,20,0.8,0.0,0.2,0.7296206037669094,0.2540266107624633
4.0,20,0.8,0.2,0.0,0.85,0.22545696255061795
4.0,20,1.0,0.0,0.0,0.75,0.21121860057374853
4.0,21,0.0,0.0,1.0,0.75,0.5912358696550527
4.0,21,0.0,0.2,0.8,0.75,0.6585834542694677
4.0,21,0.0,0.4,0.6,0.75,0.6585834542694677
4.0,21,0.0,0.6,0.4,0.75,0.6585834542694677
4.0,21,0.0,0.8,0.2,0.75,0.6585834542694677
4.0,21,0.0,1.0,0.0,0.8,0.6416185804369444
4.0,21,0.2,0.0,0.8,0.8310968243205042,0.5837763517850161
4.0,21,0.2,0.2,0.6,0.85,0.6097518315463999
4.0,21,0.2,0.4,0.4,0.8395971488927545,0.5667018577448861
4.0,21,0.2,0.6,0.2,0.8366767387896952,0.598823720283398
4.0,21,0.2,0.8,0.0,0.8866767387896951,0.5067000269497822
4.0,21,0.4,0.0,0.6,0.85,0.631137537286414
4.0,21,0.4,0.2,0.4,0.8866767387896951,0.5705317776238813
4.0,21,0.4,0.4,0.2,0.9,0.6047596349112342
4.0,21,0.4,0.6,0.0,0.9,0.38106937768909366
4.0,21,0.6,0.0,0.4,0.85,0.631137537286414
4.0,21,0.6,0.2,0.2,0.8900371679844332,0.4827491714156339
4.0,21,0.6,0.4,0.0,0.9,0.38106937768909366
4.0,21,0.8,0.0,0.2,0.85,0.631137537286414
4.0,21,0.8,0.2,0.0,0.9,0.38106937768909366
4.0,21,1.0,0.0,0.0,0.8321454702310959,0.19955109188282888
4.0,22,0.0,0.0,1.0,0.7267318444820183,0.48963783367522123
4.0,22,0.0,0.2,0.8,0.48444066901185234,0.46246716809773397
4.0,22,0.0,0.4,0.6,0.48444066901185234,0.46246716809773397
4.0,22,0.0,0.6,0.4,0.35,0.4600281966858106
4.0,22,0.0,0.8,0.2,0.540522855848552,0.45197444492757394
4.0,22,0.0,1.0,0.0,0.590522855848552,0.4439217901136435
4.0,22,0.2,0.0,0.8,0.33485649759048036,0.44875540699653327
4.0,22,0.2,0.2,0.6,0.6493070917095076,0.4075289948657473
4.0,22,0.2,0.4,0.4,0.6450588486528277,0.463526152723321
4.0,22,0.2,0.6,0.2,0.6450588486528277,0.463526152723321
4.0,22,0.2,0.8,0.0,0.7267318444820183,0.4449559215629944
4.0,22,0.4,0.0,0.6,0.6639365563791444,0.4672880746185776
4.0,22,0.4,0.2,0.4,0.7239662816687549,0.4432679764610466
4.0,22,0.4,0.4,0.2,0.6639365563791444,0.4325237851260958
4.0,22,0.4,0.6,0.0,0.7267318444820183,0.4449559215629944
4.0,22,0.6,0.0,0.4,0.6639365563791444,0.4672880746185776
4.0,22,0.6,0.2,0.2,0.6639365563791444,0.4672880746185776
4.0,22,0.6,0.4,0.0,0.6639365563791444,0.4325237851260958
4.0,22,0.8,0.0,0.2,0.6639365563791444,0.4672880746185776
4.0,22,0.8,0.2,0.0,0.654326085567265,0.26751871063886024
4.0,22,1.0,0.0,0.0,0.6587992005158161,0.20232568580478622
4.0,23,0.0,0.0,1.0,0.55,0.30412698160591
4.0,23,0.0,0.2,0.8,0.7,0.3019950844248385
4.0,23,0.0,0.4,0.6,0.7,0.3019950844248385
4.0,23,0.0,0.6,0.4,0.7,0.3019950844248385
4.0,23,0.0,0.8,0.2,0.7,0.3477303993721536
4.0,23,0.0,1.0,0.0,0.55,0.3206283513380228
4.0,23,0.2,0.0,0.8,0.8,0.3612949395040139
4.0,23,0.2,0.2,0.6,0.7,0.3165084307366659
4.0,23,0.2,0.4,0.4,0.75,0.26747442797999393
4.0,23,0.2,0.6,0.2,0.85,0.26908606624700077
4.0,23,0.2,0.8,0.0,0.85,0.1657831270694403
4.0,23,0.4,0.0,0.6,0.7988995839245565,0.257185283390246
4.0,23,0.4,0.2,0.4,0.85,0.26908606624700077
4.0,23,0.4,0.4,0.2,0.8,0.3168143591045539
4.0,23,0.4,0.6,0.0,0.85,0.1657831270694403
4.0,23,0.6,0.0,0.4,0.7767716132311074,0.23620673000972256
4.0,23,0.6,0.2,0.2,0.85,0.2486087442219426
4.0,23,0.6,0.4,0.0,0.85,0.1657831270694403
4.0,23,0.8,0.0,0.2,0.8288183034412073,0.1543394943957463
4.0,23,0.8,0.2,0.0,0.85,0.1657831270694403
4.0,23,1.0,0.0,0.0,0.85,0.1286024059319142
